Time,RG
10180,2.17334
10190,2.15921
10200,2.15411
10210,2.1521
10220,2.16278
10230,2.15313
10240,2.15789
10250,2.14765
10260,2.14608
10270,2.15247
10280,2.17092
10290,2.17215
10300,2.15965
10310,2.16329
10320,2.16486
10330,2.15666
10340,2.15798
10350,2.16714
10360,2.15742
10370,2.16045
10380,2.16202
10390,2.16555
10400,2.16019
10410,2.16087
10420,2.15913
10430,2.16859
10440,2.18528
10450,2.18643
10460,2.17378
10470,2.19475
10480,2.17451
10490,2.17799
10500,2.16984
10510,2.17597
10520,2.17256
10530,2.18852
10540,2.18299
10550,2.16291
10560,2.1785
10570,2.16145
10580,2.16845
10590,2.16888
10600,2.17266
10610,2.17484
10620,2.17429
10630,2.16224
10640,2.17
10650,2.16573
10660,2.1723
10670,2.17709
10680,2.17986
10690,2.177
10700,2.17073
10710,2.17883
10720,2.15494
10730,2.16959
10740,2.17051
10750,2.17402
10760,2.16676
10770,2.15357
10780,2.1596
10790,2.17461
10800,2.16517
10810,2.17182
10820,2.17606
10830,2.17038
10840,2.16711
10850,2.15999
10860,2.17924
10870,2.18019
10880,2.1751
10890,2.17549
10900,2.18486
10910,2.18064
10920,2.17372
10930,2.17854
10940,2.18232
10950,2.17593
10960,2.18287
10970,2.17129
10980,2.16748
10990,2.183
11000,2.17906
11010,2.1809
11020,2.16352
11030,2.17246
11040,2.16888
11050,2.16052
11060,2.16676
11070,2.16218
11080,2.16098
11090,2.15447
11100,2.16367
11110,2.16292
11120,2.18321
11130,2.16524
11140,2.17317
11150,2.16329
11160,2.16362
11170,2.17231
11180,2.17625
11190,2.17539
11200,2.18185
11210,2.17687
11220,2.17663
11230,2.17434
11240,2.17958
11250,2.191
11260,2.18643
11270,2.18931
11280,2.17998
11290,2.182
11300,2.17919
11310,2.17684
11320,2.17621
11330,2.17292
11340,2.18394
11350,2.18334
11360,2.17464
11370,2.18982
11380,2.18527
11390,2.18938
11400,2.18159
11410,2.18401
11420,2.17656
11430,2.19053
11440,2.17824
11450,2.18692
11460,2.17811
11470,2.17718
11480,2.18813
11490,2.17434
11500,2.18696
11510,2.18596
11520,2.18933
11530,2.1886
11540,2.17681
11550,2.18458
11560,2.17633
11570,2.18592
11580,2.17507
11590,2.17579
11600,2.16757
11610,2.16663
11620,2.17566
11630,2.18086
11640,2.18232
11650,2.17501
11660,2.17248
11670,2.17141
11680,2.17513
11690,2.16858
11700,2.17822
11710,2.17977
11720,2.17577
11730,2.17197
11740,2.16757
11750,2.16792
11760,2.16853
11770,2.16994
11780,2.16817
11790,2.16323
11800,2.17258
11810,2.16123
11820,2.16672
11830,2.16454
11840,2.1657
11850,2.17266
11860,2.15318
11870,2.16636
11880,2.15963
11890,2.15501
