Time,RG
13540,2.15732
13550,2.15915
13560,2.15978
13570,2.16152
13580,2.16027
13590,2.15931
13600,2.15161
13610,2.13655
13620,2.14151
13630,2.14725
13640,2.15217
13650,2.16179
13660,2.16061
13670,2.15577
13680,2.14864
13690,2.15414
13700,2.14569
13710,2.14219
13720,2.12854
13730,2.13267
13740,2.13194
13750,2.14073
13760,2.15553
13770,2.14973
13780,2.15883
13790,2.16288
13800,2.15279
13810,2.14506
13820,2.15857
13830,2.1516
13840,2.14539
13850,2.14526
13860,2.15874
13870,2.16174
13880,2.14366
13890,2.15998
13900,2.15721
13910,2.14269
13920,2.14971
13930,2.15166
13940,2.14861
13950,2.15203
13960,2.14783
13970,2.15042
13980,2.15357
13990,2.15416
14000,2.14635
14010,2.15583
14020,2.1618
14030,2.16231
14040,2.17576
14050,2.16923
14060,2.16373
14070,2.16282
14080,2.15522
14090,2.16254
14100,2.16296
14110,2.14913
14120,2.15641
14130,2.16832
14140,2.18225
14150,2.16958
14160,2.16291
14170,2.15853
14180,2.14864
14190,2.15721
14200,2.15888
14210,2.15834
14220,2.15449
14230,2.14745
14240,2.14455
14250,2.13179
14260,2.13428
14270,2.13095
14280,2.13688
14290,2.14991
14300,2.14872
14310,2.14617
14320,2.15454
14330,2.1524
14340,2.1553
14350,2.15555
14360,2.14194
14370,2.14936
14380,2.14984
14390,2.1526
14400,2.14741
14410,2.16461
14420,2.15817
14430,2.15517
14440,2.1611
14450,2.15516
14460,2.17512
14470,2.17668
14480,2.16655
14490,2.16057
14500,2.16262
14510,2.16284
14520,2.15471
14530,2.14032
14540,2.1519
14550,2.1474
14560,2.15806
14570,2.14688
14580,2.14318
14590,2.14462
14600,2.14709
14610,2.1376
14620,2.13391
14630,2.12674
14640,2.14096
14650,2.12633
14660,2.1296
14670,2.12926
14680,2.13236
14690,2.12951
14700,2.13127
14710,2.14126
14720,2.12655
14730,2.12795
14740,2.12571
14750,2.12944
14760,2.13321
14770,2.14308
14780,2.13173
14790,2.1165
14800,2.13394
14810,2.13439
14820,2.12799
14830,2.13115
14840,2.13845
14850,2.13369
14860,2.14608
14870,2.14955
14880,2.13962
14890,2.14086
14900,2.15186
14910,2.15124
14920,2.12952
14930,2.13265
14940,2.14637
14950,2.1441
14960,2.14903
14970,2.13952
14980,2.14534
14990,2.14519
15000,2.14404
15010,2.13763
15020,2.12632
15030,2.13337
15040,2.1421
15050,2.12983
15060,2.12065
15070,2.10663
15080,2.11201
15090,2.11358
15100,2.12315
15110,2.12185
15120,2.12231
15130,2.11711
15140,2.10894
15150,2.10997
15160,2.11858
15170,2.10163
15180,2.09781
15190,2.09262
15200,2.10592
15210,2.10317
15220,2.09638
15230,2.09198
15240,2.10232
15250,2.09961
15260,2.09931
15270,2.08758
15280,2.10767
15290,2.10801
15300,2.11177
15310,2.11445
15320,2.12339
15330,2.11555
15340,2.10212
15350,2.10606
15360,2.10798
15370,2.11222
15380,2.1176
15390,2.10676
15400,2.10938
15410,2.09554
15420,2.11303
15430,2.11921
15440,2.09694
15450,2.11204
15460,2.09979
15470,2.12065
15480,2.12757
15490,2.13471
15500,2.13849
15510,2.13719
15520,2.12904
15530,2.13875
15540,2.13007
15550,2.13498
15560,2.14297
15570,2.1313
15580,2.1355
15590,2.14798
15600,2.14924
15610,2.15042
15620,2.14692
15630,2.13059
15640,2.12828
15650,2.12923
15660,2.12806
15670,2.11817
15680,2.12805
15690,2.14234
15700,2.14191
15710,2.13246
15720,2.13511
15730,2.14385
15740,2.14063
15750,2.1341
15760,2.13576
15770,2.14505
15780,2.13428
15790,2.12911
15800,2.14063
15810,2.12217
15820,2.14652
15830,2.13303
15840,2.12628
15850,2.14106
15860,2.15219
15870,2.14331
15880,2.13925
15890,2.14812
15900,2.15219
15910,2.14897
15920,2.14386
15930,2.15265
15940,2.1394
15950,2.14241
15960,2.14595
